しようかん,賞翫
しようかん,賞玩
したつつみ,舌鼓
はらつつみ,腹鼓
さしてくち,差し出口
ことはしり,言葉じり
ひとりこと,ひとり言
おしやへり,おしゃべり
ふたことめ,二言目
いいもらし,言い漏らし
とおまわし,遠回し
いいちかい,言い違い
いいよとみ,言いよどみ
いいなおし,言い直し
ちよくけん,直言
きよくけん,極言
しゆちよう,主張
きよくけん,曲言
すこもんく,すご文句
くちくるま,口車
ほめことは,褒め言葉
ついしよう,追従（ついしょう）
へらすくち,減らず口
うらみこと,恨み言
すてせりふ,捨てぜりふ
たへりんく,だべリング
よまいこと,世まい言
うりことは,売り言葉
かいことは,買い言葉
いいかかり,言い掛かり
いちやもん,いちゃもん
しようたん,冗談
せつきよう,絶叫
くちすさみ,口ずさみ
きんしよう,吟唱
あいしよう,愛唱
えいしよう,詠唱
こうしよう,高唱
ろうしよう,朗唱
ふくしよう,復唱
ねつしよう,熱唱
ものろおく,モノローグ
こうしよう,口上
ふろろおく,プロローグ
えひろおく,エピローグ
きいわあと,キーワード
はなことは,花言葉
かきことは,書き言葉
もしけんこ,文字言語
こうとうこ,口頭語
くんてんこ,訓点語
けんたいこ,現代語
こうようこ,公用語
しんこうこ,人工語
かいこくこ,外国語
くつせつこ,屈折語
かんこくこ,韓国語
へるしあこ,ペルシア語
あらひあこ,アラビア語
すわひりこ,スワヒリ語
いんおうこ,印欧語
きりしあこ,ギリシア語
ふらんすこ,フランス語
すへいんこ,スペイン語
おらんたこ,オランダ語
こくさいこ,国際語
なこやへん,名古屋弁
かみかたこ,上方語（かみがたご）
いなかへん,田舎弁
はまことは,浜言葉
ねえみんく,ネーミング
しゆうめい,襲名
かいしよう,改称
めいしよう,名称
みようもく,名目（みょうもく）
みようこう,名号
しようこう,称号
きゆうせい,旧姓
らてんめい,ラテン名
ほんみよう,本名（ほんみょう）
へつみよう,別名（べつみょう）
きゆうめい,旧名
ようみよう,幼名
そくみよう,俗名
ほうみよう,法名
かいみよう,戒名
ひようとく,表徳［～号］
せんしよう,僭称
あいしよう,愛称
けいしよう,敬称
そんしよう,尊称
へつしよう,蔑称
けんしよう,謙称
つうしよう,通称
そくしよう,俗称
へつしよう,別称
そうしよう,総称
はんしよう,汎称
こうしよう,公称
ふるねえむ,フルネーム
へんねえむ,ペンネーム
はくしこう,博士号
ちようめい,町名
うたまくら,歌まくら
しようこう,商号
きよくもく,曲目
しよくめい,職名
ひようめい,病名
ここうもく,子項目
ひようたい,表題・標題
ひようたい,表題
ひようたい,標題
ちよくたい,勅題
ひようけん,表現
ひようめい,表明
すつはぬき,すっぱ抜き
ひようしや,描写
すんひよう,寸描
めいしよう,名状
ふんしよく,粉飾
きよくひつ,曲筆
ちよくひつ,直筆（ちょくひつ）
れとりつく,レトリック
ふんしよく,文飾
あれこりい,アレゴリー
きしんほう,擬人法
いいまわし,言い回し
めたけんこ,メタ言語
となえこと,唱え言
ひしれいく,美辞麗句
すろおかん,スローガン
あいことは,合い言葉
わるしやれ,悪じゃれ
しようたん,冗談
かいきやく,諧謔
はろていい,パロディー
ころあわせ,ごろ合わせ
ものはつけ,物は付け
しよしゆつ,叙述
ろんしゆつ,論述
しよしよう,叙情
ひようはく,表白
しゆつかい,述懐
ちんしゆつ,陳述
こうしゆつ,口述
せんしゆつ,前述
こうしゆつ,後述
しよしよう,如上・叙上
しよしよう,如上
しよしよう,叙上
せんしゆつ,先述
せんしゆつ,前出
せんしゆつ,先出
けんきゆう,言及
ろんきゆう,論及
やくしゆつ,訳出
やくしゆつ,訳述
ちよくやく,直訳
ちくこやく,逐語訳
しゆうやく,重訳
しようやく,抄訳
こうこやく,口語訳
きゆうやく,旧訳
きようやく,共訳
よみくたし,読み下し
たいめいし,代名詞
しよすうし,序数詞
しよすうし,助数詞
れんたいし,連体詞
せつそくし,接続詞
かんとうし,感動詞
かんたんし,感嘆詞
かんとうし,間投詞
かつようこ,活用語
けいようし,形容詞
しよとうし,助動詞
かくしよし,格助詞
ふくしよし,副助詞
けいしよし,係助詞
ていかんし,定冠詞
きやくせい,逆成
けいたいそ,形態素
せつとうこ,接頭語
ふくこうこ,複合語
いけいたい,異形態
かんようく,慣用句
かんようこ,慣用語
いていおむ,イディオム
かけことは,掛詞（かけことば）
きほんこい,基本語彙
おのまとへ,オノマトペ
はんたいこ,反対語
とうおんこ,同音語
るいおんこ,類音語
かいらいこ,外来語
こんしゆこ,混種語
ほんやくこ,翻訳語
せんもんこ,専門語
そんけいこ,尊敬語
ていねいこ,丁寧語
けんそんこ,謙遜語
あいさつこ,挨拶語
いみことは,忌み言葉
しよせいこ,女性語
ろうしんこ,老人語
かくせいこ,学生語
こうこほう,口語法
せんてんす,センテンス
しゆうふん,重文
きもんふん,疑問文
ひていふん,否定文
うけみふん,受け身文
しえきふん,使役文
もくてきこ,目的語
せつそくこ,接続語
とくりつこ,独立語
しゆんせつ,順接
きやくせつ,逆接
かかりうけ,係り受け
あすへくと,アスペクト
かていほう,仮定法
もたりてい,モダリティ
やりもらい,やりもらい
こひへんか,語尾変化
かこふんし,過去分詞
とうめいし,動名詞
けんきゆう,原級
にんしよう,人称
たいしよう,対称
えんしよう,遠称
きんしよう,近称
みせんけい,未然形
いせんけい,已然形
かていけい,仮定形
くかつよう,ク活用
はんほいん,半母音
たんほいん,短母音
へんほいん,変母音
うむらうと,ウムラウト
はんしいん,半子音
むせいおん,無声音
ゆうきおん,有気音
ひたくおん,鼻濁音
しけいおん,歯茎音（しけいおん）
はくきおん,歯茎音（はぐきおん）
はれつおん,破裂音
へいさおん,閉鎖音
まさつおん,摩擦音
はさつおん,破擦音
はしきおん,はじき音
ふるえおん,震え音
りゆうおん,流音
ちよくおん,直音
ちようおん,長音
つまるおん,詰まる音
はねるおん,はねる音
ちようおん,調音
したもつれ,舌もつれ
くになまり,国なまり
おんちよう,音調
ひようそく,平仄（ひょうそく）
あくせんと,アクセント
いおんひん,イ音便
うおんひん,ウ音便
れんしよう,連声
しゆうりつ,自由律
ころあわせ,ごろ合わせ
きやくいん,脚韻
いんきやく,韻脚
いつていし,一丁字（いっていじ）
ひようおん,表音
らてんもし,ラテン文字
きりるもし,キリル文字
るうんもし,ルーン文字
ようすうし,洋数字
かんすうし,漢数字
おんなもし,女文字
おとこもし,男文字
しんしたい,新字体
りやくたい,略体
かんたいし,簡体字
はんたいし,繁体字
かんきやく,冠脚
おんなへん,女偏
けものへん,獣偏
しめすへん,示偏
ころもへん,衣偏
こさとへん,こざと偏
しよくへん,食偏
さんつくり,さんづくり［彡］
さんつくり,さんつくり［彡］
わかんむり,ワ冠
うかんむり,ウ冠
はつかしら,発頭（はつがしら）
したこころ,下心
えんによう,延繞（えんにょう）
そうによう,走繞（そうにょう）
しんによう,之繞（しんにょう）
しんにゆう,之繞（しんにゅう）
くにかまえ,国構え
ゆきかまえ,行（ゆき）構え
もんかまえ,門構え
やまいたれ,病垂れ
しようけい,象形
てんちゆう,転注
かしらもし,頭文字
いにしやる,イニシャル
きやひたる,キャピタル
りかちやあ,リガチャー
もしつかい,文字遣い
ひたりかき,左書き
かなましり,仮名交じり
わかちかき,分かち書き
かなつかい,仮名遣い
おくりかな,送り仮名
すへりんく,スペリング
ひつしゆん,筆順
かきしゆん,書き順
しようてん,小篆
きようしよ,行書
くすしかき,崩し書き
かつしたい,活字体
いたりつく,イタリック
あんちつく,アンチック
ひつきたい,筆記体
ゆとうよみ,湯桶（ゆとう）読み
あいしるし,合い印（あいじるし）
ひようしき,標識
ろこたいふ,ロゴタイプ
しすまあく,ＪＩＳマーク
てきまあく,適マーク
えこまあく,エコマーク
もんしよう,紋章
もんところ,紋所
しようもん,定紋
しやしよう,社章
こうしよう,校章
こうしよう,行章
けんしよう,肩章
みちしるへ,道しるべ
もくひよう,目標
りやくこう,略号
はあこおと,バーコード
あいていい,ＩＤ
もしこおと,文字コード
せんおんふ,全音符
しふおんふ,四分音符
きゆうしふ,休止符
しゆうしふ,終止符
ちようこう,調号
えいきこう,嬰記号
へんきこう,変記号
たくおんふ,濁音符
うむらうと,ウムラウト
せていいゆ,セディーユ
をことてん,ヲコト点
かえりてん,返り点
いおりてん,いおり点
くのしてん,くの字点
くとうてん,句読点
せみころん,セミコロン
かんたんふ,感嘆符
すらつしゆ,スラッシュ
はんこうふ,番号符［＃］
ほししるし,星印
こめしるし,米印
せくしよん,セクション［§］
けたきこう,ゲタ記号
ふとうこう,不等号
いんようふ,引用符
まるかつこ,丸括弧
かくかつこ,角括弧
かきかつこ,かぎ括弧
やまかつこ,山括弧
なかかつこ,中括弧
ほんひよう,本表
へつひよう,別表
しかんわり,時間割り
すうひよう,数表
ねんひよう,年表
かくたいす,拡大図
かいねんす,概念図
しつそくす,実測図
せつけいす,設計図
へいめんす,平面図
そくめんす,側面図
りつめんす,立面図
たんめんす,断面図
とうえいす,投影図
てんかいす,展開図
きんてんす,筋電図
しんてんす,心電図
いんきよう,韻鏡
しゆけいす,樹形図
ふろくらむ,プログラム［コンピューター～］
りやくちす,略地図
にほんちす,日本地図
せかいちす,世界地図
とうろちす,道路地図
けつめんす,月面図
けんこちす,言語地図
ほうくらふ,棒グラフ
えんくらふ,円グラフ
おひくらふ,帯グラフ
しようせつ,小節
いちししき,一次式
ふとうしき,不等式
たこうしき,多項式
きようれつ,行列
まほうしん,魔方陣
かかくしき,化学式
ふんししき,分子式
しせいしき,示性式
そせいしき,組成式
こおさいん,ゴーサイン
しゆくほう,祝砲
ちようほう,弔砲
ときのかね,時の鐘
あけのかね,明けの鐘
はんしよう,晩鐘
けいしよう,警鐘
よせたいこ,寄せ太鼓
ふれたいこ,触れ太鼓
あいことは,合い言葉
あいしるし,合い印（あいじるし）
はすわあと,パスワード
あんこおる,アンコール
ときのこえ,ときの声
かちなのり,勝ち名のり
となえこと,唱え言
きゆうしん,急信
きゆうひん,急便
はつたより,初便り
かたたより,片便り
はなたより,花便り
きゆうかつ,久闊
ちようふん,弔文
らふれたあ,ラブレター
けそうふみ,懸想文
めつせえし,メッセージ
かいしよう,回状
れいしよう,礼状
しやしよう,謝状
わひしよう,わび状
そえてかみ,添え手紙
そえしよう,添え状
おきてかみ,置き手紙
えあめえる,エアメール
わいやれす,ワイヤレス
にゆうてん,入電
ちやくてん,着電
ちやくしん,着信
しゆくてん,祝電
ちようてん,弔電
きゆうてん,急電
しようてん,召電
しようてん,招電
なかてんわ,長電話
ふあつくす,ファックス
てれつくす,テレックス
いいめえる,Ｅメール［ｅ－ｍａｉｌ］
てれはしい,テレパシー
いいおくり,言い送り
もうしこし,申し越し
こんしよう,言上（ごんじょう）
いいつたえ,言い伝え
くちつたえ,口伝え
くちうつし,口移し
こうしよう,口承
てんしよう,伝承
ききつたえ,聞き伝え
りゆうてん,流伝（りゅうでん）
あなうんす,アナウンス
きゆうこく,急告
つうちよう,通牒
ちようほう,諜報
おきてかみ,置き手紙
ほのめかし,ほのめかし
ふいちよう,吹聴
しようほう,情報
きゆうふん,旧聞
きようほう,凶報
しようほう,勝報
しゆうほう,週報
きゆうほう,急報
しようほう,詳報
ひいあある,ＰＲ
そうまくり,総まくり
すつはぬき,すっぱ抜き
はなしかけ,話し掛け
かたりかけ,語り掛け
しようたん,笑談
たんしよう,談笑
たちはなし,立ち話
なかはなし,長話
なかたんき,長談義
えひそおと,エピソード
こしつたん,後日談
こしつたん,後日譚
うらはなし,裏話
かくやおち,楽屋落ち
ちやはなし,茶話（ちゃばなし）
むたはなし,無駄話
よたはなし,与太話
はかはなし,ばか話
きゆうふん,旧聞
れくちやあ,レクチャー
せつきよう,説教
てんきよう,伝教
こうしよう,口上
おうしゆう,応酬
しようかい,照会
といあわせ,問い合わせ
あんけえと,アンケート
きゆうもん,糾問
たたみかけ,畳み掛け
ついきゆう,追及
しゆくたい,宿題
しゆつたい,出題
はんしもの,判じ物
うけこたえ,受け答え
くちこたえ,口答え
いいかえし,言い返し
なまへんし,生返事
しいせふん,Ｇ７［ジーセブン］
ほんかいき,本会議
かいしよう,会商
ひみつかい,秘密会
はなしあい,話し合い
うちあわせ,打ち合わせ
しようたん,商談
しようてい,上程
くちけんか,口げんか
おうしゆう,応酬
いつしゆう,一蹴
ひようろん,評論
ろんきゆう,論及
しゆうろん,宗論
きよくろん,曲論
きよくろん,極論
しゆしよう,首唱
しゆしよう,主唱
ていしよう,提唱
しようとう,唱導
こうしよう,高唱
しゆちよう,主張
ろんちよう,論調
かいひよう,概評
そうひよう,総評
さいひよう,細評
せんひよう,選評
こうひよう,講評
ろんひよう,論評
すんひよう,寸評
たんひよう,短評
かつひよう,合評
ひようけん,評言
けきひよう,劇評
しよひよう,書評
けつひよう,月評
ひようはん,評判
こうひよう,高評
こうひよう,好評
てきひよう,適評
もうひよう,妄評
ほうひよう,暴評
こくひよう,酷評
あくひよう,悪評
れいひよう,冷評
はつしんく,バッシング
きゆうたん,糾弾
つるしあけ,つるし上げ
ひつちゆう,筆誅
もうしふん,申し分
ふういんく,ブーイング
あいろにい,アイロニー
あてこすり,当てこすり
こあいさつ,御挨拶［とんだ～だ］
まけおしみ,負け惜しみ
へらすくち,減らず口
いいのかれ,言い逃れ
しやくめい,釈明
いいひらき,言い開き
もうしわけ,申し訳
しこへんこ,自己弁護
きようへん,強弁
とうちゆう,頭注
ほうちゆう,傍注
わりちゆう,割り注
けんちゆう,原注
やくちゆう,訳注
しんちゆう,新注
ちゆうかい,注解
かいしやく,解釈
こうしやく,講釈
つうしやく,通釈
しようかい,詳解
りやつかい,略解
しようせつ,詳説
りやくせつ,略説
たねあかし,種明かし
りやくろん,略論
しようろん,詳論
けつかろん,結果論
いいわたし,言い渡し
こたくせん,御託宣
おふてさき,お筆先
ていしよう,提唱
しようとう,唱導
ふろもおと,プロモート
たいしよう,大詔
みことのり,詔（みことのり）
てんのこえ,天の声
はつひよう,発表
こうひよう,公表
かちなのり,勝ち名のり
もうしいれ,申し入れ
もうしいて,申しいで
もうしこし,申し越し
ととけいて,届け出（いで）
もうしこみ,申し込み
ふろほおす,プロポーズ
ちゆうしん,注進
しようしん,上申
しようそう,上奏
そうしよう,奏上
しようしよ,上書
こんしよう,言上（ごんじょう）
けいしよう,啓上
ちんしよう,陳情
ちんしよう,陳状
もうしたて,申し立て
こうきよう,口供
しようけん,証言
はくしよう,白状
ひようはん,評判
ふうひよう,風評
けはひよう,下馬評
ていひよう,定評
こうひよう,高評
こうひよう,好評
あくひよう,悪評
みようもん,名聞
しゆうふん,醜聞
しゆうほう,衆望
きやくうけ,客受け
きようめい,驍名
きようめい,嬌名
あくみよう,悪名（あくみょう）
しゆうめい,醜名
りゆうけん,流言
はいしよう,拝誦（はいしょう）
とくりよう,読了
ひろいよみ,拾い読み
とはしよみ,飛ばし読み
はしりよみ,走り読み
なかしよみ,流し読み
ぬすみよみ,盗み読み
よみかえし,読み返し
しゆくとく,熟読
りやくとく,略読
よみあわせ,読み合わせ
とくしよう,読誦（どくしょう）
きんしよう,吟唱
あんしよう,暗唱
よみくたし,読み下し
ちよくとく,直読
しゆんひつ,潤筆
しようしや,浄写
しきうつし,敷き写し
ひきうつし,引き写し
なそりかき,なぞり書き
すきうつし,透き写し
まるうつし,丸写し
しゆくしや,縮写
うつしもの,写し物
しやきよう,写経
しようしよ,浄書
おほえかき,覚え書き
なくりかき,殴り書き
かきそんし,書き損じ
かきおとし,書き落とし
つけおとし,付け落とし
かきおろし,書き下ろし
しゆうろく,収録
しようろく,抄録
しゆうろく,集録
えんとりい,エントリー
ちようつけ,帳付け
ふてつかい,筆遣い
ふてのあと,筆（ふで）の跡
ひつしよく,筆触
はなちかき,放ち書き
はしりかき,走り書き
しようひつ,省筆（しょうひつ）
りやくひつ,略筆
おもてかき,表書き
ちようけし,帳消し
かいきよう,改行
きようかえ,行替え
ちよういん,調印
しよういん,証印
みとめいん,認め印
ふんしよう,文章
しようふん,小文
ことはかき,詞書（ことばがき）
しようしよ,小序
しよしよう,序章
たたしかき,但し書き
もうしそえ,申し添え
おつてかき,追って書き
ちゆうふん,注文（ちゅうぶん）
かいわふん,会話文
しようせつ,章節
しようふん,条文
はらくらふ,パラグラフ
かくしよう,楽章
ひとくさり,一くさり
ちようへん,長編
ちゆうへん,中編
ちようふん,長文
たんしよう,断章
しゆうろく,集録
つつきもの,続き物
しようへん,上編
きようもん,経文
てかみふん,手紙文
しよしふん,叙事文
きこうふん,紀行文
きろんふん,議論文
しゆうろん,修論
ふんこふん,文語文
ふつうふん,普通文
こうこふん,口語文
はくわふん,白話文
ちゆうふん,中文
かこみきし,囲み記事
ふんこたい,文語体
こうこたい,口語体
かいわたい,会話体
しようたい,常体
ふつうたい,普通体
てあるたい,である体
ふんみやく,文脈
きてんたい,紀伝体
こもんしよ,古文書
しふんしよ,私文書
しよしよう,書状
しきりしよ,仕切り書
かいしよう,回章
しようしよ,上書
しようしよ,証書
しようもん,証文
きわめかき,極め書き
おすみつき,お墨付き
めんしよう,免状
めんさいふ,免罪符
かんしよう,感状
ほうしよう,褒状
りれきしよ,履歴書
しようしよ,仕様書
きかくしよ,企画書
りんきしよ,稟議書
しゆいしよ,趣意書
れいしよう,令状
きそしよう,起訴状
しまつしよ,始末書
さりしよう,去り状
おほえかき,覚え書き
こみゆにけ,コミュニケ
ひほうろく,備忘録
しようしよ,詔書
ちよくしよ,勅書
きようしよ,教書
ちようしよ,調書
きていしよ,議定書
かいきろく,会議録
そつきろく,速記録
こうきろく,講義録
さんけろく,懺悔録
ところかき,所書
しようほん,正本（しょうほん）
しようほん,抄本
みていこう,未定稿
きよつこう,玉稿
きゆうこう,旧稿
しようこう,小稿
さつしほん,冊子本
しようさつ,小冊
かんすほん,巻子本
ほうしよう,法帖
わそうほん,和装本
かつしほん,活字本
こしやほん,古写本
こうかはん,豪華版
きゆうちよ,旧著
しようちよ,小著
りようちよ,良著
りようしよ,良書
きこうほん,希覯本
しゆんほん,春本
しゆつてん,出典
しようほん,正本（しょうほん）
きようほん,教本
きようてい,教程
しとうしよ,指導書
てひきしよ,手引き書
まにゆある,マニュアル
とらのまき,とらの巻
あんちよこ,あんちょこ
しつちゆう,集注（しっちゅう）［論語～］
きようてん,教典
きようろん,経論
きようてん,経典（きょうてん）
ほけきよう,法華経（ほけきょう）
しんきよう,心経
もくしろく,黙示録
うたそうし,歌草紙
ねんたいき,年代記
りつこくし,六国史
そうせいき,創世記
いかくしよ,医学書
いくししよ,育児書
しとうしよ,児童書
くさそうし,草双紙
まんかほん,漫画本
せんしゆう,全集
そうしゆう,総集
へつしゆう,別集
せんしゆう,選集
しかしゆう,詞花集
ろんしゆう,論集
るいしゆう,類従（るいじゅう）
ふんこほん,文庫本
とくしゆう,特集
ふんしゆう,文集
へすとはん,ベスト盤
らいふはん,ライブ盤
しやあなる,ジャーナル
しゆんほう,旬報
しゆうほう,週報
につかんし,日刊紙
しんふんし,新聞紙（しんぶんし）
せんこくし,全国紙
かわらはん,かわら版
ちようかん,朝刊
かていらん,家庭欄
てれひらん,テレビ欄
しそおらす,シソーラス
はくふつし,博物誌
ひやつかふ,百花譜
ふろくらむ,プログラム
しかんわり,時間割り
したいかき,次第書き
しきしたい,式次第
しんしろく,紳士録
かくせきほ,学籍簿
きよくもく,曲目
ねんひよう,年表
はなこよみ,花暦
かれんたあ,カレンダー
きゆうれき,旧暦
そうしゆつ,創出
ひようせつ,剽窃（ひょうせつ）
しゆつさく,述作
ちよしゆつ,著述
せんしゆつ,撰述
へんしゆう,編集
きようちよ,共著
さんふさく,三部作
おむにはす,オムニバス
きようさく,競作
しゆうさく,秀作
しようさく,上作
せつしよう,絶唱
きゆうえい,旧詠
きんきよう,近業
きゆうさく,旧作
おりしなる,オリジナル
しゆうさく,習作
えちゆうと,エチュード
つつりかた,つづり方
ちようたく,彫琢
しんたいし,新体詩
ていけいし,定型詩
さんふんし,散文詩
あすまうた,東歌（あずまうた）
やまとうた,大和歌
もんとうか,問答歌
そうとうか,贈答歌
せんりゆう,川柳
ものかたり,物語
いいつたえ,言い伝え
しようせつ,小説
しようへん,小編
しようへん,掌編
さすへんす,サスペンス
みすてりい,ミステリー
ゆめかたり,夢語り
ようきよく,謡曲
きやくほん,脚本
すくりふと,スクリプト
くんきもの,軍記物
しんこつき,人国記（じんこっき）
ししよてん,自叙伝
ひようてん,評伝
りやくてん,略伝
りつしてん,立志伝
ふゆうてん,武勇伝
たいありい,ダイアリー
かいころく,回顧録
しようひん,小品
しようふん,小文
りよこうき,旅行記
ひようろん,評論
けいしゆつ,芸術
こひしゆつ,古美術
ひようしや,描写
くろつきい,クロッキー
てんひよう,点描
せんひよう,線描
さいみつか,細密画
さいしきか,彩色画
けんたいか,現代画
せいようか,西洋画
ふんしんか,文人画
ふうけいか,風景画
さんすいか,山水画
かちようか,花鳥画
せいふつか,静物画
はいけいか,背景画
しんふつか,人物画
すいさいか,水彩画
すいほくか,水墨画
えんひつか,鉛筆画
もくたんか,木炭画
はすてるか,パステル画
もくはんか,木版画
せきはんか,石版画
とうはんか,銅版画
えつちんく,エッチング
こらあしゆ,コラージュ
こしんえい,御真影
ふろまいと,ブロマイド
ちようこく,彫刻
もくちよう,木彫
ちようきん,彫金
すかしほり,透かし彫り
しすみほり,沈み彫り
いんたりよ,インタリヨ
つのさいく,角細工
かいさいく,貝細工
かみさいく,紙細工
ろうさいく,蝋細工（ろうざいく）
とりみんく,トリミング
れたりんく,レタリング
おんきよく,音曲
くらしつく,クラシック［～ミュージック］
ほひゆらあ,ポピュラー［～ミュージック］
さつきよく,作曲
へんきよく,編曲
かきあわせ,かき合わせ
こうきよう,交響
きようそう,協奏
ひちかあと,ピチカート
せんたおん,前打音
きよくひき,曲弾き
きよくうち,曲打ち
かるてつと,カルテット
ひきかたり,弾き語り
せいしよう,斉唱
かつしよう,合唱
とくしよう,独唱
てゆえつと,デュエット
りんしよう,輪唱
すきやつと,スキャット
ふしまわし,節回し
めろていい,メロディー
かつきよく,楽曲
そうきよく,箏曲
めいきよく,名曲
なんきよく,難曲
しんきよく,新曲
けんきよく,原曲
たいきよく,大曲
しよきよく,序曲
ふいなあれ,フィナーレ
えちゆうと,エチュード
すけるつお,スケルツォ
さよきよく,小夜曲
せれなあて,セレナーデ
のくたあん,ノクターン
れくいえむ,レクイエム
おらとりお,オラトリオ
ほろねえす,ポロネーズ
めぬえつと,メヌエット
くみきよく,組み曲
かんたあた,カンタータ
はわいあん,ハワイアン
うえすたん,ウエスタン
ほつさのは,ボッサノバ
ろかひりい,ロカビリー
ちんこんか,鎮魂歌
ついとうか,追悼歌
わらへうた,童歌（わらべうた）
かそえうた,数え歌
えかきうた,絵かき歌
はんせんか,反戦歌
かくめいか,革命歌
らふそんく,ラブソング
おうえんか,応援歌
はやりうた,はやり歌
そつきよく,俗曲
しやんそん,シャンソン
しゆたいか,主題歌
ようきよく,謡曲
うたいもの,謡い物
しようるり,浄瑠璃
ろうとうか,労働歌
ろうさくか,労作歌
こひきうた,木びき唄（うた）
たうえうた,田植え歌
こもりうた,子守歌
おけさふし,おけさ節
かたりもの,語り物
ろうきよく,浪曲
なにわふし,浪花節
めろとらま,メロドラマ
むらしはい,村芝居
きによおる,ギニョール
かみしはい,紙芝居
きゆうけき,旧劇
こてんけき,古典劇
したいもの,時代物
したいけき,時代劇
せいふけき,西部劇
うえすたん,ウエスタン
きようけき,京劇
ほつきよく,北曲
けんきよく,元曲
なんきよく,南曲
こめていい,コメディー
しようけき,笑劇
はあれすく,バーレスク
えいこけき,英語劇
かめんけき,仮面劇
しんりけき,心理劇［療法］
おへれつた,オペレッタ
ふようけき,舞踊劇
むこんけき,無言劇
らしおけき,ラジオ劇
やかいけき,野外劇
ふたいけき,舞台劇
しゆうまく,終幕
たききのう,薪能
きようけん,狂言
さるしはい,猿芝居
けきえいか,劇映画
さいれんと,サイレント
よこくへん,予告編
えんしゆつ,演出
かるちやあ,カルチャー
みかいはつ,未開発
みかいたく,未開拓
へれにすむ,ヘレニズム
るねさんす,ルネサンス
ろまねすく,ロマネスク
ああるてこ,アールデコ
にほんふう,日本風
いこくふう,異国風
えすにつく,エスニック
とかいふう,都会風
いなかふう,田舎風
きようふう,京風
あんちいく,アンチーク
むかしふう,昔風
ふんかさい,文化財
とうようし,東洋史
せいようし,西洋史
しんるいし,人類史
きようとし,郷土史
ふんかくし,文学史
ひしゆつし,美術史
てんしよう,伝承
しゆうそく,習俗
りゆうそく,流俗
はいふらう,ハイブラウ
はいせんす,ハイセンス
そくはなれ,俗離れ
こうかはん,豪華版
しゆんふう,醇風
りようふう,良風
へいしゆう,弊習
りようそく,良俗
かんしゆう,慣習
ふうしゆう,風習
そくしゆう,俗習
きゆうかん,旧慣
きゆうとう,旧套
よのならい,世の習い
いんしゆう,因習・因襲
いんしゆう,因習
いんしゆう,因襲
ろうしゆう,陋習
りゆうへい,流弊
りゆうこう,流行
ふうちよう,風潮
いつはんか,一般化
せいおうか,西欧化
てかたんす,デカダンス
ふんしやく,文弱
ときのうん,時の運
しゆくうん,宿運
しゆくめい,宿命
としまわり,年回り
つきまわり,月回り
ほしまわり,星回り
しよううん,商運
しよううん,勝運
きよううん,強運
うんのつき,運の尽き
きようくう,境遇
つうこんし,痛恨事
きつきよう,吉凶
たいきよう,大凶
ふしゆうき,不祝儀
こうふこう,幸不幸
きつしよう,吉祥
あおいとり,青い鳥
ふしあわせ,不幸せ
きようこう,僥倖
めつけもの,めっけ物
うんまかせ,運任せ
しようなん,小難
きゆうなん,急難
あとくされ,後腐れ
ふしようし,不祥事
きようへん,凶変
しゆうかい,獣害
ちゆうかい,虫害
きゆうへい,旧弊
ほうきよう,豊凶
ほうしよう,豊穣［五穀～］
しようさく,上作
きようさく,凶作
きようこう,凶荒
ほうりよう,豊漁
しようしん,昇進
しようにん,昇任
なりあかり,成り上がり
たたきあけ,たたき上げ
にゆうしん,入信
にゆうとう,入道
らくしよく,落飾
しようふつ,成仏
しようてん,昇天
かえりさき,返り咲き
かむはつく,カムバック
ちようそく,超俗
ちようたつ,超脱
きよしゆう,去就
みやつかえ,宮仕え
しゆうにん,就任
ほうしよく,奉職
ちやくにん,着任
にゆうしや,入社
にゆうこう,入行
にゆうしよ,入所
にゆうてん,入店
にゆうかく,入閣
にゆうまく,入幕
あまくたり,天下り
はんしよく,伴食
ふくしよく,復職
さいしよく,在職
てんしよく,転職
しつきやく,失脚
たいしよく,退職
たいきよく,退局
しつきよう,失業
しつしよく,失職
りようかん,猟官
しようらく,上洛
にゆうらく,入洛（にゅうらく）
みやこおち,都落ち
にゆうせき,入籍
はいちやく,廃嫡
ちようえき,懲役
ひとしこと,一仕事
おおしこと,大仕事
あらしこと,荒仕事
したしこと,下仕事
もうけくち,もうけ口
とりはこひ,取り運び
てさきよう,手作業
ちからわさ,力業
たひかせき,旅稼ぎ
ともかせき,共稼ぎ
あらかせき,荒稼ぎ
しゆつきん,出勤
ちゆうきん,昼勤
よはたらき,夜働き
さんきよう,残業
ちようきん,超勤
しかんかい,時間外
しゆつやく,出役（しゅつやく）
そとあるき,外歩き
そとまわり,外回り
とうちよく,当直
につちよく,日直
しようきん,常勤
あるはいと,アルバイト
ふるたいむ,フルタイム
せんしゆう,専従
しゆうえき,就役
しゆうろう,就労
しゆつこう,出向
てすつはり,出ずっぱり
おうしよう,鞅掌（おうしょう）
きゆうそく,休息
きゆうよう,休養
ねんきゆう,年休
さんきゆう,産休［出産休暇］
こうきゆう,公休
ていきゆう,定休
たいきゆう,代休
ほんやすみ,盆休み
はるやすみ,春休み
なつやすみ,夏休み
あきやすみ,秋休み
ふゆやすみ,冬休み
れんきゆう,連休
はんきゆう,半休
きゆうけい,休憩
ほねやすめ,骨休め
しようけい,少憩
ひとやすみ,一休み
なかやすみ,中休み
ひるやすみ,昼休み
ちようけつ,長欠
