ごうりせい,合理性
とくちょう,特徴
とくちょう,特長
とくしょく,特色
ちょうたん,長短
ちょうしょ,長所
でめりっと,デメリット
じゃくてん,弱点
たまにきず,玉にきず
なきどころ,泣きどころ
そんしょく,遜色
ひととおり,一通り
せけんなみ,世間並み
つうじょう,通常
じょうとう,常套
おさだまり,お定まり
すぺしゃる,スペシャル
はてんこう,破天荒
かたやぶり,型破り
どくじせい,独自性
えっせんす,エッセンス
てきふてき,適不適
ふてきかく,不適格
ふてきにん,不適任
ふけんぜん,不健全
ふけんこう,不健康
みすまっち,ミスマッチ
こどもむき,子供向き
ふそうおう,不相応
やくぶそく,役不足
なまはんか,生半可
よしわるし,よしわるし
はあもにい,ハーモニー
かいちょう,諧調
ふちょうわ,不調和
ふとういつ,不統一
ふせいとん,不整頓
ふきんこう,不均衡
ふつりあい,不釣り合い
はくちゅう,伯仲
へいじゅん,平準
ひごうほう,非合法
ふごうかく,不合格
むちつじょ,無秩序
ごちゃまぜ,ごちゃまぜ
かたくずれ,型崩れ
らんみゃく,乱脈
はんじょく,繁縟（はんじょく）
ふんきゅう,紛糾
みつどもえ,三つどもえ
かんしょう,緩衝
なかだるみ,中だるみ
きんちょう,緊張
ちゅうみつ,稠密
ぎゅうづめ,ぎゅう詰め
しゅくやく,縮約
きんしゅく,緊縮
たんじゅん,単純
かんりゃく,簡略
じゅんすい,純粋
じゅんせい,純正
きいっぽん,生一本
ちょうせつ,調節
ちょうせい,調整
せいちょう,整調
ちょうりつ,調律
ちょうげん,調弦
どうちょう,同調
せいぞろい,勢ぞろい
さじかげん,さじ加減
みずかげん,水加減
しんしゃく,斟酌（しんしゃく）
さんしゃく,参酌
くりあわせ,繰り合わせ
ちょうごう,調合
とりあわせ,取り合わせ
はいきゅう,配球
あとしまつ,後始末
しりぬぐい,しりぬぐい
じごしょり,事後処理
じこしょり,事故処理
さしさわり,差し障り
さしつかえ,差し支え
しょうがい,障害
そんしょう,損傷
しんぜんび,真善美
ようしきび,様式美
けいしきび,形式美
でんとうび,伝統美
けんこうび,健康美
にくたいび,肉体美
おとこまえ,男前
ぶきりょう,不器量
じゅんすい,純粋
ぽおたぶる,ポータブル
けいきょく,荊棘（けいきょく）
なんじゅう,難渋
へのかっぱ,へのかっぱ
おちゃのこ,お茶の子
ちょうほう,重宝・調法
ちょうほう,重宝
ちょうほう,調法
こうつごう,好都合
せいしょう,清祥
じゅうぜん,十全
きけんせい,危険性
きゅうはく,急迫
きんきゅう,緊急
つなわたり,綱渡り
がけっぷち,がけっぷち
まったなし,待ったなし
えねるぎい,エネルギー
ばかぢから,ばか力
くそぢから,くそ力
はくりょく,迫力
れいりょく,霊力
さいきょう,最強
せいきょう,精強
ごうきょう,剛強
きょうごう,強豪・強剛
きょうごう,強豪
きょうごう,強剛
しゅりょく,主力
がいりょく,外力
どくりょく,独力
ぜんりょく,全力
そうりょく,総力
じつりょく,実力
そこぢから,底力
じゃくたい,弱体
なんじゃく,軟弱
ぜいじゃく,脆弱（ぜいじゃく）
ようじゃく,幼弱
きょうれつ,強烈
おうりょく,応力
こうりょく,抗力
せきりょく,斥力
てんしょん,テンション
だんりょく,弾力
ようりょく,揚力
すいりょく,推力
ぶんりょく,分力
ごうりょく,合力（ごうりょく）
ぐうりょく,偶力
いんりょく,引力
どうりょく,動力
じんりょく,人力（じんりょく）
ちくりょく,畜力
すいりょく,水力
ふうりょく,風力
でんりょく,電力
ねんりょく,粘力
あつりょく,圧力
きょうあつ,強圧
じゅうあつ,重圧
たいきあつ,大気圧
くうきあつ,空気圧
ぼるてえじ,ボルテージ
こくりょく,国力
みんりょく,民力
ざいりょく,財力
きんりょく,金力
ぶつりょく,物力
へいりょく,兵力
せんりょく,戦力
けんりょく,権力
ほうりょく,法力（ほうりょく）
せいりょく,勢力
せいりょく,精力
のうりょく,能力
たんりょく,胆力
かつりょく,活力
さいりょく,才力
ひつりょく,筆力
たいりょく,体力
あくりょく,握力
りょりょく,膂力（りょりょく）
そうりょく,走力
きんりょく,筋力
ろうりょく,労力
ぼうりょく,暴力
わんりょく,腕力
ちょうせい,町勢
きょうせい,強勢
こうきのう,高機能
ふくさよう,副作用
はんさよう,反作用
こうじょう,恒常
ていじょう,定常
こうちょく,硬直
まんねりか,マンネリ化
ふかっぱつ,不活発
ふあんてい,不安定
しちへんげ,七変化（しちへんげ）
きゅうへん,急変
ひょうへん,豹変
はやがわり,早変わり
しょうへん,小変
きゅうてん,急転
ぎゃくてん,逆転
へんしょく,変色
おもがわり,面（おも）変わり
こえがわり,声変わり
かっぱつか,活発化
かっせいか,活性化
ちんせいか,沈静化
かたるしす,カタルシス
しんこくか,深刻化
どろぬまか,泥沼化
きんだいか,近代化
かんれいか,慣例化
じょせいか,女性化
だんせいか,男性化
しょうしか,少子化
でんさんか,電算化
どおなつか,ドーナツ化
げんじつか,現実化
じつようか,実用化
くうどうか,空洞化
けいがいか,形骸化
びっぐばん,ビッグバン［金融～］
かいしゅう,改宗
かいしょう,改称
かいりょう,改良
もようがえ,模様替え
しゅうせい,修正
かいしゅう,改修
しゅうてい,修訂
じゅうてい,重訂
やりなおし,やり直し
まきなおし,ま（蒔）き直し
まきなおし,蒔（ま）き直し
とりなおし,取り直し
たちなおり,立ち直り
まきかえし,巻き返し
かきなおし,書き直し
よみなおし,読み直し
いいなおし,言い直し
たてなおし,立て直し
こんばあと,コンバート
たたみがえ,畳替え
てんぎょう,転業
てんしょく,転職
てんちょう,転調
いれちがい,入れ違い
いれかわり,入れ替わり
いりかわり,入り替わり
だいにゅう,代入
はいちがえ,配置換え
だいがわり,代替わり
かわりばん,代わり番
ことはじめ,事始め
ちゃくしゅ,着手
ちゃっこう,着工
そうぎょう,創業
はっしょう,発祥
みせびらき,店開き
かいぎょう,開業
かいきょく,開局
かいちょう,開庁
やまびらき,山開き
かわびらき,川開き
うみびらき,海開き
しまびらき,島開き
きっくおふ,キックオフ
のおたいむ,ノータイム
しゅうけつ,終結
しゅうけつ,終決
しゅうそく,終息
じかんぎれ,時間切れ
しめくくり,締めくくり
かんりょう,完了
まんりょう,満了
どくりょう,読了
しゅんこう,竣工・竣功
しゅんこう,竣工
しゅんこう,竣功
こうりょう,校了
そうじまい,総じまい
はやじまい,早じまい
しゅうせん,終戦
のおさいど,ノーサイド
とうりょう,投了
しゅうえん,終演
しゅうえい,終映
へいちょう,閉庁
へいぎょう,閉業
はいぎょう,廃業
みせじまい,店じまい
そつぎょう,卒業
けっちゃく,決着
おとしまえ,落とし前
きゅうけい,休憩
きゅうそく,休息
なかやすみ,中休み
ちゅうだん,中断
ちゅうぜつ,中絶
きゅうこう,休航
うんきゅう,運休
きゅうでん,休電
きゅうかい,休会
きゅうてい,休廷
きゅうこう,休校
きゅうえん,休園
きゅうこう,休講
きゅうがく,休学
きゅうかん,休刊
きゅうせん,休戦
きゅうひつ,休筆
きゅうこう,休耕
きゅうかん,休閑
ゆうきゅう,遊休
ていしょく,停職
おくらいり,お蔵入り
りゅうかい,流会
こしくだけ,腰砕け
きゃくどめ,客止め
ていりゅう,停留
ちゅうしゃ,駐車
ちゅうりん,駐輪
ふながかり,船掛かり
とうびょう,投錨
ながつづき,長続き
つづけざま,続けざま
たてつづけ,立て続け
